"Folder","ID","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Signal","Location","Corner","RT","Start","End","Duration","P_RT","P_P1","P_P2","P_Notes","SKEWED","CORNER","BIKE_LN","BIKE_LOC","RT_LNS","REC_LNS","CHANNEL","CURB_RAD","CW_DIST","SB_DIST","RAMPS","CR_TYPE","EXTENSION","Street.Lt","CWType1","RTOR","CWType2","RTNotSig","OnRamp","OffRamp","LAT","LONG","AAD","area_sqmi_qtmi","per_res_qtmi","per_com_qtmi","per_ind_qtmi","per_vac_qtmi","per_other_qtmi","intden_qtmi","per4wy_qtmi","worship_qtmi","schools_qtmi","park_sqmi_qtmi","popden_000_qtmi","empden_000_qtmi","income_000_qtmi","avgveh_qtmi","hhsize_qtmi","stops_qtmi","stopden_qtmi","highway","local_road","major_road","AADT_30M_Buffer"
"2022-05-26 1229",3557,"MH",2022-07-26 15:36:00,"MH",1229,2022-05-26,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 20:20:37,2022-05-26 20:20:37,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3558,"MH",2022-07-26 15:39:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 20:26:45,2022-05-26 20:26:45,0,"2",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3559,"MH",2022-07-26 15:42:00,"MH",1229,2022-05-26,"Clear",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 20:30:30,2022-05-26 20:30:30,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3560,"MH",2022-07-26 15:44:00,"MH",1229,2022-05-26,"Clear",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 20:31:20,2022-05-26 20:31:20,0,"1",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3561,"MH",2022-07-26 15:49:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 20:32:55,2022-05-26 20:32:55,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3562,"MH",2022-07-26 15:52:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"jogger","Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 20:36:05,2022-05-26 20:36:05,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3563,"MH",2022-07-26 15:54:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 20:38:24,2022-05-26 20:38:24,0,"3",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3564,"MH",2022-07-26 16:01:00,"MH",1229,2022-05-26,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 20:52:44,2022-05-26 20:52:44,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3565,"MH",2022-07-26 16:05:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"might be blind; is carrying a walking stick","First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 20:53:14,2022-05-26 20:53:14,0,"5+",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3566,"MH",2022-07-26 16:10:00,"MH",1229,2022-05-26,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 21:00:17,2022-05-26 21:00:17,0,"3",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3567,"MH",2022-07-26 16:14:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 21:09:18,2022-05-26 21:09:18,0,"1",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3568,"MH",2022-07-26 16:17:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 21:23:33,2022-05-26 21:23:33,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3569,"MH",2022-07-26 16:18:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"jogger","First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 21:23:34,2022-05-26 21:23:34,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3570,"MH",2022-07-26 16:22:00,"MH",1229,2022-05-26,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 21:25:33,2022-05-26 21:25:33,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3571,"MH",2022-07-26 16:24:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"jogger","First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 21:25:34,2022-05-26 21:25:35,1,"0","Last pedestrian in group reached the conflict point at time stamp: 21:25:35",NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3572,"MH",2022-07-26 16:28:00,"MH",1229,2022-05-26,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 21:26:24,2022-05-26 21:26:24,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3573,"MH",2022-07-26 16:30:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 21:30:51,2022-05-26 21:30:51,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3574,"MH",2022-07-26 16:33:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 21:41:17,2022-05-26 21:41:17,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3575,"MH",2022-07-26 16:36:00,"MH",1229,2022-05-26,"Clear",3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 21:50:36,2022-05-26 21:50:36,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3576,"MH",2022-07-26 16:38:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 21:52:30,2022-05-26 21:52:30,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3577,"MH",2022-07-26 16:41:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 22:02:42,2022-05-26 22:02:42,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3578,"MH",2022-07-26 16:44:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 22:12:30,2022-05-26 22:12:30,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3579,"MH",2022-07-26 16:52:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 23:01:56,2022-05-26 23:01:56,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3580,"MH",2022-07-26 16:54:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 23:05:07,2022-05-26 23:05:07,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3581,"MH",2022-07-26 17:20:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-26 23:21:57,2022-05-26 23:21:57,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 1229",3582,"MH",2022-07-26 17:21:00,"MH",1229,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 23:33:05,2022-05-26 23:33:05,0,"0",NA,NA,1229,"2100 S @ 1300 E, SLC","NW","SB RT",2022-05-26 07:44:00,2022-05-27 14:52:00,31.1333333331859,6,8,6,NA,FALSE,4,FALSE,NA,0.5,0,FALSE,24,3,9,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.72541477,-111.853903,1599.53876550651,0.141771319,40.11783403,33.36624338,0,0.263672524,2.935877829,70.53612855,20,1,0,0.024078356,5.890869867,11.1595579,74.615,1.713181033,2.476732534,11,77.58974141,0,0,1,30885.8639
"2022-05-26 5345",3583,"MB",2022-06-13 14:30:52,"MB",5345,2022-05-26,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-26 10:11:12,2022-05-26 10:11:12,0,"0",NA,NA,5345,"Redwood Rd / SR-68 @ Center St, NSL","NW","SB RT",2022-05-26 07:51:00,2022-05-27 14:52:00,31.0166666666628,6,8,6,NA,TRUE,4,FALSE,NA,1,0,FALSE,79,17,24,1,"Diagonal",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,40.8418497,-111.9319183,24.6726314499224,0.153836963,0,61.37464505,0,27.16372249,0.098380468,39.00232991,16.66666667,0,0,0,1.364524594,14.44984948,67.068,1.951084449,3.198892478,4,26.00155327,1,0,1,9315.445854
