"ID","Folder","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Vehicle","Stop.location","TS.CP","Reaction.to.conflict","Ped.Reaction","Type","About.Conflict","Encroachment_Time_Pre","Encroachment_Time_Post","Encroachment_Time","Encroachment.Car.Before.Ped","Encroachment.Car.After.Ped","Encroachment.Car.Same.Ped"
38,"2021-09-14 5306","BN",2022-02-16 21:17:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-14 19:01:16,2021-09-14 19:01:16,0,"1",NA,NA,1,"Did not stop",2021-09-14 19:01:17,"Driver slowed down","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-1,1,1,FALSE,TRUE,FALSE
40,"2021-09-14 5306","BN",2022-02-16 21:24:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-14 19:07:27,2021-09-14 19:07:27,0,"2",NA,NA,1,"Between the first and second crosswalk",2021-09-14 19:07:30,"Driver fully stopped","No obvious reaction","SUV",NA,-3,3,3,FALSE,TRUE,FALSE
41,"2021-09-14 5306","BN",2022-02-16 21:26:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:16:44,2021-09-14 19:16:44,0,"0",NA,NA,1,"Did not stop",2021-09-14 19:16:36,"No obvious reaction","No obvious reaction","Sedan",NA,8,-8,-8,TRUE,FALSE,FALSE
41,"2021-09-14 5306","BN",2022-02-16 21:26:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:16:44,2021-09-14 19:16:44,0,"0",NA,NA,2,"Did not stop",2021-09-14 19:16:49,"No obvious reaction","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
43,"2021-09-14 5306","BN",2022-02-16 21:29:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:27:40,2021-09-14 19:27:40,0,"1",NA,NA,1,"Did not stop",2021-09-14 19:27:42,"Driver slowed down","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-2,2,2,FALSE,TRUE,FALSE
44,"2021-09-14 5306","BN",2022-02-16 21:32:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:42:52,2021-09-14 19:42:52,0,"1",NA,NA,1,"Did not stop",2021-09-14 19:42:48,"No obvious reaction","No obvious reaction","SUV",NA,4,-4,-4,TRUE,FALSE,FALSE
44,"2021-09-14 5306","BN",2022-02-16 21:32:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:42:52,2021-09-14 19:42:52,0,"1",NA,NA,2,"Did not stop",2021-09-14 19:42:54,"No obvious reaction","No obvious reaction","SUV",NA,-2,2,2,FALSE,TRUE,FALSE
45,"2021-09-14 5306","BN",2022-02-16 21:35:00,"BN",5306,2021-09-14,"Clear",2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-14 20:26:54,2021-09-14 20:26:54,0,"2",NA,NA,1,"Between the first and second crosswalk",2021-09-14 20:26:57,"Driver fully stopped","No obvious reaction","Vehicle Pulling a Trailer",NA,-3,3,3,FALSE,TRUE,FALSE
47,"2021-09-14 5306","BN",2022-02-16 21:45:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 09:59:07,2021-09-15 09:59:07,0,"0",NA,NA,1,"Did not stop",2021-09-15 09:59:14,"No obvious reaction","No obvious reaction","SUV",NA,-7,7,7,FALSE,TRUE,FALSE
48,"2021-09-14 5306","BN",2022-02-16 21:47:00,"BN",5306,2021-09-15,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 10:11:37,2021-09-15 10:11:37,0,"4",NA,NA,1,"Before the first crosswalk",2021-09-15 10:11:41,"No obvious reaction","No obvious reaction","SUV",NA,-4,4,4,FALSE,TRUE,FALSE
49,"2021-09-14 5306","BN",2022-02-17 20:46:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 10:22:43,2021-09-15 10:22:43,0,"2",NA,NA,1,"Between the first and second crosswalk",2021-09-15 10:22:45,"Driver fully stopped","No obvious reaction","SUV",NA,-2,2,2,FALSE,TRUE,FALSE
49,"2021-09-14 5306","BN",2022-02-17 20:46:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 10:22:43,2021-09-15 10:22:43,0,"2",NA,NA,2,"Did not stop",2021-09-15 10:22:49,"No obvious reaction","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE
50,"2021-09-14 5306","BN",2022-02-17 20:53:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 10:25:09,2021-09-15 10:25:09,0,"3",NA,NA,1,"Before the first crosswalk",2021-09-15 10:25:14,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-5,5,5,FALSE,TRUE,FALSE
50,"2021-09-14 5306","BN",2022-02-17 20:53:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 10:25:09,2021-09-15 10:25:09,0,"3",NA,NA,2,"Did not stop",2021-09-15 10:25:17,"No obvious reaction","No obvious reaction","SUV",NA,-8,8,8,FALSE,TRUE,FALSE
51,"2021-09-14 5306","BN",2022-02-17 20:55:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 10:53:41,2021-09-15 10:53:41,0,"1",NA,NA,1,"Did not stop",2021-09-15 10:53:33,"No obvious reaction","No obvious reaction","Sedan",NA,8,-8,-8,TRUE,FALSE,FALSE
51,"2021-09-14 5306","BN",2022-02-17 20:55:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 10:53:41,2021-09-15 10:53:41,0,"1",NA,NA,2,"Did not stop",2021-09-15 10:53:37,"No obvious reaction","No obvious reaction","SUV",NA,4,-4,-4,TRUE,FALSE,FALSE
51,"2021-09-14 5306","BN",2022-02-17 20:55:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 10:53:41,2021-09-15 10:53:41,0,"1",NA,NA,3,"Before the first crosswalk",2021-09-15 10:53:46,"Driver fully stopped","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-5,5,5,FALSE,TRUE,FALSE
52,"2021-09-14 5306","BN",2022-02-17 20:58:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-15 11:04:58,2021-09-15 11:04:58,0,"1",NA,NA,1,"Did not stop",2021-09-15 11:04:49,"No obvious reaction","No obvious reaction","Sedan",NA,9,-9,-9,TRUE,FALSE,FALSE
52,"2021-09-14 5306","BN",2022-02-17 20:58:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-15 11:04:58,2021-09-15 11:04:58,0,"1",NA,NA,2,"Did not stop",2021-09-15 11:05:01,"Driver slowed down","No obvious reaction","SUV",NA,-3,3,3,FALSE,TRUE,FALSE
53,"2021-09-14 5306","BN",2022-02-17 21:02:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 11:24:25,2021-09-15 11:24:25,0,"0",NA,NA,1,"Did not stop",2021-09-15 11:24:20,"No obvious reaction","No obvious reaction","Sedan",NA,5,-5,-5,TRUE,FALSE,FALSE
53,"2021-09-14 5306","BN",2022-02-17 21:02:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 11:24:25,2021-09-15 11:24:25,0,"0",NA,NA,2,"Did not stop",2021-09-15 11:24:24,"Driver swerved","Slowed down to avoid collision","SUV",NA,1,-1,-1,TRUE,FALSE,FALSE
54,"2021-09-14 5306","BN",2022-02-17 21:03:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-15 11:35:17,2021-09-15 11:35:17,0,"1",NA,NA,1,"Did not stop",2021-09-15 11:35:20,"Driver slowed down","No obvious reaction","Sedan",NA,-3,3,3,FALSE,TRUE,FALSE
55,"2021-09-14 5306","BN",2022-02-17 21:06:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"motorized wheelchair","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 12:17:28,2021-09-15 12:17:28,0,"1",NA,NA,1,"Before the first crosswalk",2021-09-15 12:17:24,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,4,-4,-4,TRUE,FALSE,FALSE
55,"2021-09-14 5306","BN",2022-02-17 21:06:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"motorized wheelchair","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 12:17:28,2021-09-15 12:17:28,0,"1",NA,NA,2,"Before the first crosswalk",2021-09-15 12:17:30,"No obvious reaction","No obvious reaction","SUV",NA,-2,2,2,FALSE,TRUE,FALSE
58,"2021-09-14 5306","BN",2022-02-17 21:12:00,"BN",5306,2021-09-15,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 13:12:28,2021-09-15 13:12:28,0,"5+",NA,NA,1,"Before the first crosswalk",2021-09-15 13:12:35,"No obvious reaction","No obvious reaction","Sedan",NA,-7,7,7,FALSE,TRUE,FALSE
60,"2021-09-14 5306","BN",2022-02-17 21:20:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 13:40:48,2021-09-15 13:40:48,0,"0",NA,NA,1,"Did not stop",2021-09-15 13:40:52,"No obvious reaction","No obvious reaction","Sedan",NA,-4,4,4,FALSE,TRUE,FALSE
61,"2021-09-14 5306","BN",2022-02-17 21:22:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 13:54:42,2021-09-15 13:54:42,0,"0",NA,NA,1,"Did not stop",2021-09-15 13:54:36,"No obvious reaction","No obvious reaction","SUV",NA,6,-6,-6,TRUE,FALSE,FALSE
61,"2021-09-14 5306","BN",2022-02-17 21:22:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 13:54:42,2021-09-15 13:54:42,0,"0",NA,NA,2,"Did not stop",2021-09-15 13:54:40,"No obvious reaction","No obvious reaction","SUV",NA,2,-2,-2,TRUE,FALSE,FALSE
62,"2021-09-14 5306","BN",2022-02-17 21:23:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 13:58:29,2021-09-15 13:58:29,0,"0",NA,NA,1,"Did not stop",2021-09-15 13:58:34,"No obvious reaction","No obvious reaction","Pickup Truck",NA,-5,5,5,FALSE,TRUE,FALSE
63,"2021-09-14 5306","BN",2022-02-17 21:25:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-15 14:09:55,2021-09-15 14:09:55,0,"1",NA,NA,1,"Inside the first crosswalk",2021-09-15 14:09:59,"No obvious reaction","No obvious reaction","SUV",NA,-4,4,4,FALSE,TRUE,FALSE
65,"2021-09-14 5306","BN",2022-02-17 21:30:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-15 14:25:03,2021-09-15 14:25:03,0,"1",NA,NA,1,"Did not stop",2021-09-15 14:24:54,"No obvious reaction","No obvious reaction","SUV",NA,9,-9,-9,TRUE,FALSE,FALSE
66,"2021-09-14 5306","BN",2022-02-17 21:31:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 14:29:22,2021-09-15 14:29:22,0,"0",NA,NA,1,"Before the first crosswalk",2021-09-15 14:29:18,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,4,-4,-4,TRUE,FALSE,FALSE
67,"2021-09-14 5306","BN",2022-02-17 21:35:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 14:31:45,2021-09-15 14:31:45,0,"4",NA,NA,1,"Between the first and second crosswalk",2021-09-15 14:31:48,"No obvious reaction","No obvious reaction","Sedan",NA,-3,3,3,FALSE,TRUE,FALSE
67,"2021-09-14 5306","BN",2022-02-17 21:35:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 14:31:45,2021-09-15 14:31:45,0,"4",NA,NA,2,"Did not stop",2021-09-15 14:31:51,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-6,6,6,FALSE,TRUE,FALSE
69,"2021-09-14 5306","BN",2022-02-17 21:42:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 14:34:44,2021-09-15 14:34:44,0,"0",NA,NA,1,"Did not stop",2021-09-15 14:34:41,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,3,-3,-3,TRUE,FALSE,FALSE
69,"2021-09-14 5306","BN",2022-02-17 21:42:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 14:34:44,2021-09-15 14:34:44,0,"0",NA,NA,2,"Did not stop",2021-09-15 14:34:49,"No obvious reaction","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
69,"2021-09-14 5306","BN",2022-02-17 21:42:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 14:34:44,2021-09-15 14:34:44,0,"0",NA,NA,3,"Did not stop",2021-09-15 14:34:51,"No obvious reaction","No obvious reaction","SUV",NA,-7,7,7,FALSE,TRUE,FALSE
71,"2021-09-14 5306","BN",2022-02-17 21:48:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 15:22:13,2021-09-15 15:22:13,0,"5+",NA,NA,1,"Before the first crosswalk",2021-09-15 15:22:17,"No obvious reaction","No obvious reaction","Sedan",NA,-4,4,4,FALSE,TRUE,FALSE
73,"2021-09-14 5306","BN",2022-02-23 21:04:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 06:44:52,2021-09-15 06:44:52,0,"0",NA,NA,1,"Did not stop",2021-09-15 06:44:46,"No obvious reaction","No obvious reaction","Pickup Truck",NA,6,-6,-6,TRUE,FALSE,FALSE
74,"2021-09-14 5306","BN",2022-02-23 21:06:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 06:48:51,2021-09-15 06:48:51,0,"0",NA,NA,1,"Did not stop",2021-09-15 06:48:42,"No obvious reaction","No obvious reaction","Pickup Truck",NA,9,-9,-9,TRUE,FALSE,FALSE
74,"2021-09-14 5306","BN",2022-02-23 21:06:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 06:48:51,2021-09-15 06:48:51,0,"0",NA,NA,2,"Did not stop",2021-09-15 06:48:45,"No obvious reaction","No obvious reaction","Sedan",NA,6,-6,-6,TRUE,FALSE,FALSE
77,"2021-09-14 5306","BN",2022-02-23 21:13:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 08:42:34,2021-09-15 08:42:34,0,"1",NA,NA,1,"Before the first crosswalk",2021-09-15 08:42:40,"Driver fully stopped","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE
78,"2021-09-14 5306","BN",2022-02-23 21:16:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 08:51:14,2021-09-15 08:51:14,0,"1",NA,NA,1,"Did not stop",2021-09-15 08:51:17,"Driver slowed down","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-3,3,3,FALSE,TRUE,FALSE
78,"2021-09-14 5306","BN",2022-02-23 21:16:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-15 08:51:14,2021-09-15 08:51:14,0,"1",NA,NA,2,"Did not stop",2021-09-15 08:51:20,"No obvious reaction","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE
79,"2021-09-14 5306","BN",2022-02-23 21:19:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-15 09:39:03,2021-09-15 09:39:03,0,"1",NA,NA,1,"Before the first crosswalk",2021-09-15 09:39:07,"No obvious reaction","No obvious reaction","SUV",NA,-4,4,4,FALSE,TRUE,FALSE
80,"2021-09-14 5306","BN",2022-02-23 21:23:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-15 09:47:26,2021-09-15 09:47:26,0,"0",NA,NA,1,"Did not stop",2021-09-15 09:47:17,"No obvious reaction","No obvious reaction","Vehicle Pulling a Trailer",NA,9,-9,-9,TRUE,FALSE,FALSE
80,"2021-09-14 5306","BN",2022-02-23 21:23:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-15 09:47:26,2021-09-15 09:47:26,0,"0",NA,NA,2,"Did not stop",2021-09-15 09:47:20,"No obvious reaction","No obvious reaction","SUV",NA,6,-6,-6,TRUE,FALSE,FALSE
